"blocks","inits","wtRange","hids","lrate","beta","outRule","constrainChannel","numChannel","train_length","spawn","numCats","matchHuman","parameterization"
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,3,0,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
3,100,0.5,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,18
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,19
2,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,19
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,3,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,3,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,2,1,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
3,100,1,3,0.15,10,"linear",FALSE,2,1,0.05,1,0,20
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,3,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,21
2,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,21
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,1,0,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
3,100,0.5,6,0.15,10,"linear",FALSE,2,1,0.05,2,1,22
